label	location
N398|2204|68.757208	US
N399|2777|67.5485	CA
N400|1439|81.868452	PT
N401|2857|83.205762	PL
N402|732|73.587497	DE
N403|802|79.151597	CR
N404|2218|72.243434	US
N405|1603|69.264555	AU
N406|2334|83.578771	US
N407|2479|71.274998	US
N408|2479|64.329344	US
N409|2479|65.533679	US
N410|2479|63.369667	US
N411|1029|73.691839	MX
N412|2299|77.370762	US
N413|2614|83.426	CA
N414|1031|70.641034	MX
N415|3099|79.854973	IT
N416|1006|81.466241	MX
N417|1006|72.661832	MX
N418|1034|56.589843	MX
N419|992|62.795434	MX
N420|982|72.774796	MX
N421|994|78.385792	MX
N422|1015|46.62369	MX
N423|2305|47.498706	US
N424|2874|76.464605	ES
N425|596|79.976878	PH
N426|473|82.287456	CN
N427|2725|83.453688	CA
N428|2766|80.688528	CA
N429|2766|67.202758	CA
N430|2375|80.373531	US
N431|2375|77.126564	US
N432|2375|67.60365	US
N433|803|83.90033	CR
N434|2397|78.375656	US
N435|735|82.900143	DE
N436|1007|82.68309	MX
N437|2061|83.602772	US
N438|1024|63.794696	MX
N439|1026|64.691472	MX
N440|1026|77.172724	MX
N441|1026|77.310403	MX
N442|2214|82.4404	US
N443|2295|83.727259	US
N444|2639|83.019936	CA
N445|2224|75.027389	US
N446|2224|80.938101	US
N447|2224|74.014218	US
N448|1465|83.920547	EC
N449|1465|83.507335	EC
N450|2530|82.278093	US
N451|2501|78.248881	US
N452|2501|65.164727	US
N453|1890|80.259409	RU
N454|1984|83.711839	BR
N455|2333|82.526634	US
N456|3250|78.985556	CU
N457|2242|83.035298	US
N458|2223|82.796293	US
N459|2212|78.650412	US
N460|2257|75.685207	US
N461|2610|77.093348	CA
N462|2528|64.413885	US
N463|3224|82.843967	BS
N464|3224|83.898782	BS
N465|2517|80.772181	US
N466|2408|80.046923	US
N467|492|73.213699	JM
N468|3192|83.328967	AR
N469|2162|78.126515	US
N470|791|70.734822	GB
N471|2288|81.330323	US
N472|2288|82.05328	US
N473|2884|81.70816	ES
N474|3127|81.434497	JP
N475|782|82.345922	GB
N476|2636|83.54851	CA
N477|1036|64.23	MX
N478|1036|66.335874	MX
N479|2701|83.758477	CA
N480|1036|69.801511	MX
N481|2195|73.106895	US
N482|733|72.286099	DE
N483|1027|77.372067	MX
N484|983|62.51158	MX
N485|983|69.445131	MX
N486|999|68.805103	MX
N487|999|68.071084	MX
N488|2396|77.056572	US
N489|2343|79.928108	US
N490|3093|80.485576	IT
N491|1021|80.064701	MX
N492|1032|57.301106	MX
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	US
intNode5	MX
intNode6	MX
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	US
intNode13	US
intNode14	MX
intNode15	MX
intNode16	US
intNode17	DE
intNode18	DE
intNode19	MX
intNode20	MX
intNode21	MX
intNode22	MX
intNode23	MX
intNode24	MX
intNode25	MX
intNode26	MX
intNode27	MX
intNode28	MX
intNode29	MX
intNode30	MX
intNode31	US
intNode32	US
intNode33	CN
intNode34	CA
intNode35	CA
intNode36	MX
intNode37	MX
intNode38	MX
intNode39	MX
intNode40	MX
intNode41	MX
intNode42	MX
intNode43	US
intNode44	US
intNode45	US
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	US
intNode51	US
intNode52	US
intNode53	US
intNode54	US
intNode55	US
intNode56	US
intNode57	US
intNode58	EC
intNode59	US
intNode60	US
intNode61	US
intNode62	US
intNode63	US
intNode64	US
intNode65	US
intNode66	US
intNode67	US
intNode68	US
intNode69	US
intNode70	US
intNode71	BS
intNode72	US
intNode73	US
intNode74	US
intNode75	US
intNode76	US
intNode77	US
intNode78	US
intNode79	US
intNode80	US
intNode81	US
intNode82	US
intNode83	MX
intNode84	US
intNode85	US
intNode86	MX
intNode87	MX
intNode88	MX
intNode89	MX
intNode90	MX
intNode91	MX
intNode92	MX
intNode93	MX
intNode94	MX
