label	location
N398|1714|74.658577	VE
N399|1032|69.190803	MX
N400|276|81.948068	CH
N401|2274|82.778943	US
N402|2181|82.631317	US
N403|2720|81.101894	CA
N404|1758|80.007861	TR
N405|1010|68.093103	MX
N406|1010|57.225333	MX
N407|2518|57.342687	US
N408|2343|83.987989	US
N409|1701|83.812532	VE
N410|2429|73.336656	US
N411|2429|79.120628	US
N412|2501|71.809579	US
N413|1036|75.293341	MX
N414|197|77.235545	PR
N415|3205|72.207312	AR
N416|2257|78.504863	US
N417|2257|82.954518	US
N418|2295|83.506619	US
N419|654|77.632937	NI
N420|2458|81.48815	US
N421|2458|83.364152	US
N422|2465|74.057083	US
N423|2465|75.667243	US
N424|2230|83.762673	US
N425|2335|78.813934	US
N426|2366|61.575563	US
N427|90|83.840285	BO
N428|2636|83.661535	CA
N429|2099|77.486162	US
N430|1977|80.829883	BR
N431|2288|81.316447	US
N432|2333|82.300393	US
N433|2258|83.837789	US
N434|2258|83.684936	US
N435|2165|82.687366	US
N436|519|80.260884	UY
N437|519|77.737672	UY
N438|2508|79.291497	US
N439|2925|83.306323	IE
N440|1216|78.831076	PE
N441|2733|81.88953	CA
N442|720|75.152927	BE
N443|789|82.160142	GB
N444|3127|83.528825	JP
N445|2517|82.730483	US
N446|2517|77.194722	US
N447|1036|70.193005	MX
N448|2417|74.60615	US
N449|2417|71.580507	US
N450|2437|78.027804	US
N451|999|62.222359	MX
N452|1012|40.352982	MX
N453|1012|83.203218	MX
N454|1990|81.05474	BR
N455|1028|80.76928	MX
N456|996|71.74433	MX
N457|3004|66.823073	PA
N458|742|70.437339	DE
N459|732|67.803177	DE
N460|1205|75.065287	IL
N461|991|81.725298	MX
N462|1018|50.439985	MX
N463|915|82.873039	GR
N464|2479|72.617136	US
N465|2334|78.870626	US
N466|2341|70.656185	US
N467|1037|59.249357	MX
N468|1017|64.825719	MX
N469|1017|68.747724	MX
N470|2204|73.051087	US
N471|2204|68.51918	US
N472|1029|73.106441	MX
N473|1029|73.367861	MX
N474|1003|61.886777	MX
N475|1003|63.676643	MX
N476|412|77.482794	CN
N477|803|83.408875	CR
N478|2397|80.349242	US
N479|1027|68.275414	MX
N480|1006|71.059237	MX
N481|2393|76.204502	US
N482|1015|83.77913	MX
N483|1015|50.056587	MX
N484|1031|48.16362	MX
N485|2874|70.863687	ES
N486|2229|66.507335	US
N487|983|66.054269	MX
N488|2648|77.890666	CA
N489|1022|73.384581	MX
N490|2175|79.978295	US
N491|3093|80.83056	IT
N492|3093|80.65901	IT
N493|2042|83.591151	BR
N494|473|82.562085	CN
N495|2777|61.104354	CA
intNode1	US
intNode2	CA
intNode3	US
intNode4	US
intNode5	US
intNode6	US
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	US
intNode13	US
intNode14	US
intNode15	US
intNode16	US
intNode17	US
intNode18	US
intNode19	US
intNode20	US
intNode21	US
intNode22	US
intNode23	MX
intNode24	US
intNode25	US
intNode26	US
intNode27	US
intNode28	US
intNode29	US
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	US
intNode38	US
intNode39	US
intNode40	US
intNode41	CA
intNode42	CA
intNode43	US
intNode44	US
intNode45	AR
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	UY
intNode51	US
intNode52	IT
intNode53	US
intNode54	US
intNode55	US
intNode56	US
intNode57	US
intNode58	US
intNode59	MX
intNode60	MX
intNode61	MX
intNode62	MX
intNode63	MX
intNode64	MX
intNode65	MX
intNode66	MX
intNode67	MX
intNode68	MX
intNode69	MX
intNode70	MX
intNode71	MX
intNode72	DE
intNode73	DE
intNode74	DE
intNode75	MX
intNode76	MX
intNode77	MX
intNode78	MX
intNode79	MX
intNode80	MX
intNode81	MX
intNode82	US
intNode83	US
intNode84	US
intNode85	MX
intNode86	MX
intNode87	MX
intNode88	MX
intNode89	US
intNode90	MX
intNode91	MX
intNode92	MX
intNode93	MX
intNode94	MX
intNode95	MX
intNode96	MX
intNode97	MX
