label	location
N398|3093|77.508227	IT
N399|412|78.653139	CN
N400|989|61.333648	MX
N401|915|83.757011	GR
N402|2479|62.202812	US
N403|1023|71.4495	MX
N404|2401|65.604475	US
N405|991|77.834198	MX
N406|1004|62.120132	MX
N407|1004|60.105165	MX
N408|802|75.465799	CR
N409|802|77.852208	CR
N410|994|81.895734	MX
N411|999|74.731085	MX
N412|1021|80.479972	MX
N413|2623|77.724202	CA
N414|2274|82.717255	US
N415|2274|82.986621	US
N416|2725|83.417473	CA
N417|2299|77.455223	US
N418|2175|80.363346	US
N419|2175|80.536446	US
N420|2175|79.638286	US
N421|2175|81.857966	US
N422|2517|77.805525	US
N423|2408|73.864899	US
N424|3205|70.835937	AR
N425|2165|82.302704	US
N426|2387|83.614519	US
N427|2212|68.952613	US
N428|2335|80.447942	US
N429|1201|75.97012	DO
N430|2224|75.609523	US
N431|2224|83.948217	US
N432|2304|81.847806	US
N433|2508|82.830131	US
N434|654|80.43766	NI
N435|654|83.039904	NI
N436|1984|83.524374	BR
N437|3250|73.97073	CU
N438|492|73.326436	JM
N439|2288|82.561787	US
N440|2432|83.63718	US
N441|2432|79.886257	US
N442|2034|68.503264	BR
N443|2639|82.93963	CA
N444|2417|82.479747	US
N445|2530|82.878172	US
N446|3127|83.228046	JP
N447|3224|82.804029	BS
N448|519|80.561304	UY
N449|2195|80.664704	US
N450|2077|80.075813	US
N451|791|66.408387	GB
N452|90|83.164267	BO
N453|90|83.330766	BO
N454|2429|69.934269	US
N455|720|81.089594	BE
N456|2733|75.24839	CA
N457|1890|82.954479	RU
N458|1890|81.936786	RU
N459|1173|83.189273	NO
N460|2437|83.358861	US
N461|2162|75.240295	US
N462|2884|83.497238	ES
N463|1216|79.194789	PE
N464|1017|65.835437	MX
N465|2532|76.908236	US
N466|2204|66.202478	US
N467|2204|77.064974	US
N468|596|70.719178	PH
N469|596|60.346145	PH
N470|602|82.440651	PH
N471|1027|63.397396	MX
N472|1560|81.840845	GT
N473|1560|81.503142	GT
N474|2874|68.813117	ES
N475|1000|57.768934	MX
N476|3141|83.539626	JP
N477|2489|79.523499	US
N478|1026|79.897225	MX
N479|2217|67.128778	US
N480|1758|81.528251	TR
N481|2720|80.314288	CA
N482|2918|83.540226	SV
N483|735|82.871701	DE
N484|984|83.216543	MX
N485|996|78.918263	MX
N486|732|65.34601	DE
N487|1205|82.146441	IL
N488|1439|83.86653	PT
N489|1439|83.408788	PT
N490|1439|81.882478	PT
N491|1439|81.391799	PT
N492|2272|76.538905	US
N493|2125|82.685179	US
N494|1013|25.467901	MX
intNode1	US
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	MX
intNode6	MX
intNode7	MX
intNode8	MX
intNode9	MX
intNode10	MX
intNode11	MX
intNode12	US
intNode13	PH
intNode14	PH
intNode15	MX
intNode16	MX
intNode17	US
intNode18	MX
intNode19	GT
intNode20	US
intNode21	US
intNode22	US
intNode23	US
intNode24	US
intNode25	US
intNode26	BO
intNode27	US
intNode28	US
intNode29	US
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	US
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	US
intNode45	US
intNode46	RU
intNode47	US
intNode48	AR
intNode49	US
intNode50	US
intNode51	US
intNode52	US
intNode53	US
intNode54	BR
intNode55	BR
intNode56	US
intNode57	US
intNode58	US
intNode59	NI
intNode60	CA
intNode61	US
intNode62	US
intNode63	MX
intNode64	CR
intNode65	MX
intNode66	MX
intNode67	MX
intNode68	MX
intNode69	MX
intNode70	MX
intNode71	MX
intNode72	US
intNode73	US
intNode74	US
intNode75	US
intNode76	US
intNode77	PT
intNode78	PT
intNode79	PT
intNode80	US
intNode81	US
intNode82	US
intNode83	US
intNode84	US
intNode85	DE
intNode86	DE
intNode87	US
intNode88	US
intNode89	US
intNode90	US
intNode91	US
intNode92	US
intNode93	US
intNode94	US
intNode95	US
intNode96	MX
