label	location
N398|2401|69.110565	US
N399|1023|66.23757	MX
N400|982|66.901618	MX
N401|2918|83.471512	SV
N402|2918|83.670513	SV
N403|983|79.460219	MX
N404|983|81.332861	MX
N405|2218|74.401055	US
N406|915|83.607073	GR
N407|837|75.185714	NL
N408|1535|61.05884	FR
N409|3141|82.514001	JP
N410|989|60.852986	MX
N411|1034|68.037049	MX
N412|2125|67.733145	US
N413|2125|70.39781	US
N414|2533|70.949774	US
N415|2181|81.886488	US
N416|2181|68.673721	US
N417|981|81.824379	MX
N418|981|80.27926	MX
N419|1013|14.96488	MX
N420|990|67.485937	MX
N421|2336|82.679523	US
N422|244|73.155228	PY
N423|2432|82.517893	US
N424|2432|78.698543	US
N425|2733|82.70932	CA
N426|2733|75.064559	CA
N427|3224|82.298015	BS
N428|2162|80.390841	US
N429|2387|83.845285	US
N430|2636|82.416803	CA
N431|2417|69.310534	US
N432|1890|82.336629	RU
N433|2530|81.187813	US
N434|1201|78.085326	DO
N435|3205|73.418414	AR
N436|2265|80.535397	US
N437|791|83.291037	GB
N438|2212|77.978031	US
N439|2501|82.754896	US
N440|2701|81.036127	CA
N441|2195|82.187789	US
N442|1977|77.850958	BR
N443|1977|79.740188	BR
N444|2258|83.960995	US
N445|2258|83.984957	US
N446|782|82.545396	GB
N447|492|79.356089	JM
N448|492|80.698652	JM
N449|2034|63.936255	BR
N450|3127|77.436757	JP
N451|3127|77.168736	JP
N452|1396|83.089714	CO
N453|1699|82.34595	AT
N454|1699|82.817915	AT
N455|2304|81.319872	US
N456|90|83.142502	BO
N457|2206|81.737764	US
N458|1984|83.395086	BR
N459|1984|83.19476	BR
N460|2257|79.115666	US
N461|2506|83.766731	US
N462|2077|78.682933	US
N463|2366|58.34245	US
N464|2610|83.342189	CA
N465|2214|74.710829	US
N466|2214|79.847719	US
N467|2524|70.253471	US
N468|803|83.181169	CR
N469|2375|63.181619	US
N470|1025|68.644625	MX
N471|2532|79.328297	US
N472|1006|82.498027	MX
N473|2874|65.203495	ES
N474|2229|75.09277	US
N475|1032|52.254052	MX
N476|2396|81.190704	US
N477|2396|77.97896	US
N478|2396|69.586159	US
N479|1004|81.187929	MX
N480|2217|65.988278	US
N481|2217|55.527348	US
N482|1758|82.868249	TR
N483|2648|81.890493	CA
N484|2614|83.171707	CA
N485|2648|76.830518	CA
N486|1022|71.456692	MX
N487|3093|77.623284	IT
N488|2725|77.542762	CA
N489|2623|78.853256	CA
N490|997|53.029565	MX
N491|2274|83.908293	US
N492|1012|60.678894	MX
N493|2061|83.636807	US
N494|2061|83.299716	US
N495|996|66.787354	MX
N496|1990|83.651969	BR
N497|1024|68.037271	MX
N498|999|60.266553	MX
N499|1010|82.420189	MX
N500|602|82.173265	PH
N501|2857|83.854532	PL
N502|742|52.358482	DE
N503|1205|82.314373	IL
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	MX
intNode6	MX
intNode7	SV
intNode8	MX
intNode9	MX
intNode10	MX
intNode11	US
intNode12	US
intNode13	MX
intNode14	MX
intNode15	US
intNode16	MX
intNode17	MX
intNode18	MX
intNode19	MX
intNode20	MX
intNode21	MX
intNode22	US
intNode23	US
intNode24	US
intNode25	US
intNode26	US
intNode27	US
intNode28	US
intNode29	US
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	CA
intNode37	US
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	US
intNode45	US
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	US
intNode51	US
intNode52	US
intNode53	BR
intNode54	US
intNode55	JM
intNode56	US
intNode57	US
intNode58	US
intNode59	JP
intNode60	US
intNode61	AT
intNode62	US
intNode63	US
intNode64	US
intNode65	BR
intNode66	US
intNode67	US
intNode68	US
intNode69	US
intNode70	US
intNode71	MX
intNode72	US
intNode73	US
intNode74	MX
intNode75	MX
intNode76	MX
intNode77	MX
intNode78	MX
intNode79	MX
intNode80	US
intNode81	US
intNode82	MX
intNode83	MX
intNode84	MX
intNode85	MX
intNode86	MX
intNode87	US
intNode88	US
intNode89	MX
intNode90	CA
intNode91	CA
intNode92	US
intNode93	US
intNode94	CA
intNode95	CA
intNode96	MX
intNode97	MX
intNode98	MX
intNode99	US
intNode100	MX
intNode101	MX
intNode102	MX
intNode103	MX
intNode104	DE
intNode105	DE
